id,datetime,user,txt,like_n,comment_n,retweet_n,view_n
1832522225557151842,2024-09-07 20:51:59,OrsiYamandu,"Hoy junto a 
@CosseCarolina
 recorrimos la Expo Prado y visitamos los stands de Canelones y Montevideo.",406,52,78,13000
1832549910727520268,2024-09-07 22:42:00,KamalaHarris,"Donald Trump intends to end the Affordable Care Act—which would take us back to a time where insurance companies had the power to deny people with preexisting conditions. 

We are not going back.",47000,10000,12000,2200000
1832550306229493946,2024-09-07 22:43:34,jlespert,"¿Querés dejar de ser un esclavo impositivo? Sigamos exigiendo que se baje el gasto público, que se achique el tamaño del Estado. Basta de más impuestos y tasas. Libertad, libertad, libertad.",3700,383,773,135000
1832569645246587054,2024-09-08 00:00:25,PatoBullrich,"PROTEGIENDO LA FAUNA MARINA 

Los efectivos de la PFA, siguiendo diversas pistas, allanaron cinco locales en Belgrano, Villa Crespo, La Paternal e incautaron más de 500 corales guardados en peceras, listos para ser vendidos ilegalmente. El valor de todo esto en el mercado negro",3500,175,752,122000
1832584854916997367,2024-09-08 01:00:51,AlvaroDelgadoUy,En el Valle del Lunarejo en la previa de un Masoller muy especial. Qué lindo encontrarnos a homenajear a Aparicio Saravia a 50 días de la elección para reafirmar los valores y visión de futuro que nos une.,289,50,84,9800
1832589095010263141,2024-09-08 01:17:42,JMilei,CFK TELÉFONO...,470,72,105,39000
1832605257806782937,2024-09-08 02:21:56,madorni,Noche de Counter Strike 1.6 y de grandes momentos por delante. Fin,35000,699,1800,708000
1832721990647439361,2024-09-08 10:05:47,sallelorier,"El obrero, jubilado, pensionista,estudiante FRENTEAMPLISTA debe RAZONAR que  su voto va para 
@OrsiYamandu
  y 
@CosseCarolina
, dos TRAIDORES que NO ensobran el SI de la reforma previsional. Dos Caballos de Troya del capital financiero, usurero, voraz y antipatria.
Dos vendidos.",125,22,44,5200
1832725179430031827,2024-09-08 10:18:27,sallelorier,"OTRO GRAN CABALLO DE TROYA QUE NO ENSOBRA EL SI CONTRA LAS SICARIAS AFAP'S.
OTRA EMBUSTERA AL SERVICIO DE LOS USUREROS. Blanca Rodríguez en su primer acto del MPP: “Tenemos que unirnos por este país”. http://m.uy/uc899517 vía 
@portalmvd",76,10,29,2100
1832788272776417528,2024-09-08 14:29:10,Kicillofok,"¡Hasta siempre, querida Herenia! 

Te vamos a recordar y a honrar todos los días como nos enseñaste, luchando sin descanso para construir un país más justo.",7500,0,1000,54000
1832805919781974438,2024-09-08 15:39:17,KamalaHarris,"As a young girl visiting my grandparents in India, my grandfather took me on his morning walks, where he would discuss the importance of fighting for equality and fighting corruption. He was a retired civil servant who had been part of the movement to win India’s independence.",61000,10000,10000,4000000
1832825348322402735,2024-09-08 16:56:29,JuanGrabois,"Nada bueno puede pasar en un país donde el Estado aplasta con su bota a este vendedor de paltas mientras acaricia con privilegios a los multimillonarios.  ¿El vendedor de paltas se mete con la vida, la propiedad y la libertad de alguien? ¿O será que el anarcocapitalismo vale solo",5200,1000,2100,236000
1832827506266636374,2024-09-08 17:05:04,PatoBullrich,"OTROS TRES PELIGROSOS CRIMINALES DE TUCUMÁN CONDENADOS POR HOMICIDIO AL SISTEMA DE ALTO RIESGO DEL SPF

Tenían en alerta al sistema penitenciario de Tucumán y a toda la población de la provincia por realizar amenazas y hostigamientos desde la cárcel en la que se encontraban.",2500,84,602,30000
1832827556149563533,2024-09-08 17:05:16,CFKArgentina,"Anoche partió la mamá de Santiaguito Sánchez Viamonte, mi querida Herenia, luchadora incansable que finalmente alcanzó la paz. Siempre en mi corazón y ahora junto a tu amado hijo.",18000,2100,3000,521000
1832828079267356725,2024-09-08 17:07:21,KamalaHarris,"We are all in this together, standing strong.",35000,7400,6600,2500000
1832841004057039187,2024-09-08 17:58:42,AlvaroDelgadoUy,"Después de venir todos los años desde 2004, hoy tuve el honor de dirigirme a los blancos al pie del Monumento a Saravia y comprometerme a hacer el mayor de los esfuerzos para ganar la elección y para hacer un Gobierno que valga la pena, para que Uruguay sea el país más",464,88,140,16000
1832850144863076666,2024-09-08 18:35:01,KamalaHarris,"If Donald Trump wants to pick a fight over our most fundamental freedoms, we say: Bring it on.",26000,9000,6000,1500000
1832883379592667595,2024-09-08 20:47:05,KamalaHarris,I look forward to using my new seasonings from Penzeys Spices in Pittsburgh at our next Sunday family dinner.,74000,10000,9000,3700000
1832890180816208366,2024-09-08 21:14:07,PatoBullrich,"15 KILOS DE COCAÍNA EN EL TANQUE DE NAFTA

¡14 paquetes! GNA esperó el traslado, frenó el auto en Santiago del Estero, revisó exhaustivamente y encontró la droga.
Todo adentro: el auto, el narco y la cocaína.

Droga que se incauta, droga que se quema.",4300,216,1000,144000
1832939790406148144,2024-09-09 00:31:15,sallelorier,Militando por el SI a derogar las sicarias y estafadoras AFAP'S,69,4,17,2100
1832960694020362690,2024-09-09 01:54:18,PatoBullrich,"UNO DE LOS MAYORES ASESINOS DE LA HISTORIA CRIMINAL DE LA ARGENTINA, ADENTRO

Se trata de Luis Iribarren Langevin, “El carnicero de San Andrés de Giles”. Estaba detenido en el Servicio Penitenciario Bonaerense, cumpliendo condena de cadena perpetua desde 1995. De allí se escapó,",8000,358,1600,327000
1833076969321140487,2024-09-09 09:36:21,madorni,"Que tengan todos una gran semana por delante.

Fin.",9300,447,438,144000
1833121351504158912,2024-09-09 12:32:42,sallelorier,"Al golpista,vende patria de 
@AlvaroDelgadoUy
  en mi condición de precandidato a la Presidencia le adelantó que haré respetar la voluntad soberana del pueblo uruguayo por TODOS LOS MEDIOS JURIDICOS Y FACTICOS A MI ALCANCE
Al golpista le respondo: TU TOTALITARISMO SERVIL NO PASARÁ",146,17,41,4400
1833121798071718109,2024-09-09 12:34:29,jlespert,"Hoy a las 21:15 hs. estaré con 
@majulluis
 en #MásNación por 
@lanacionmas",123,37,21,10000
1833121940929704066,2024-09-09 12:35:03,sallelorier,"Hoy en "" Hacemos lo que podemos"" 
@HLQP_TV
 le respondo al golpista, servil de los usureros foráneos 
@AlvaroDelgadoUy
 que AMENAZA con NO RESPETAR LA VOLUNTAD CONSTITUYENTE DEL PUEBLO URUGUAYO",60,6,21,2900
1833123355693654512,2024-09-09 12:40:40,sallelorier,"Los mequetrefes, serviles, del capital financiero, foráneo y estafador 
@AlvaroDelgadoUy
, 
@OrsiYamandu
, 
@AndresOjedaOk
, 
@GuidoManiniRios
 y @Pablo_Mieres ( los quintillizos pro sionistas y pro masones) están muy nerviosos. Gana el SI y a las AFAP'S las echamos al carajo.",102,11,31,3200
1833123389503918478,2024-09-09 12:40:48,sallelorier,"ALERTA pueblo uruguayo!
Tenemos un golpista vende patria explícito y obsceno. Se llama ALVARO DELGADO

@AlvaroDelgadoUy
.
Amenaza con no respetar la voluntad popular.
Adelanta violar la soberanía de la nación (art. 4 Constitución) para cumplir con sus amos, los usureros foráneos",262,35,81,11000
1833129835427688456,2024-09-09 13:06:25,PatoBullrich,"DELINCUENTE PERUANA, ¡AFUERA!

“La aguantadora” estaba escondida en Buenos Aires. Tenía pedido de captura internacional por participar en el secuestro del hijo de un empresario en Perú en 2007. La Policía peruana emitió una alerta roja, la PFA la encontró en el barrio Rodrigo",14000,486,2700,436000
1833191912049623221,2024-09-09 17:13:05,PatoBullrich,"OTRO GOLPE EN ROSARIO: UNA BANDA NARCO MENOS.

Fueron necesarios 8 allanamientos para terminar con esta banda que vendía drogas en Rosario y alrededores. Los efectivos investigaron, identificaron a cada uno y su rol dentro de la organización, el lugar desde donde operaban y, en",4500,130,1000,67000
1833223491476189448,2024-09-09 19:18:34,PatoBullrich,"En el III Consejo Federal de Seguridad Interior en Salta, trabajando junto con todos los ministros de Seguridad del país. 

No vamos a parar hasta que Argentina sea referente en seguridad en América Latina.",1700,108,414,37000
1833225704072200422,2024-09-09 19:27:22,VickyVillarruel,"Hoy es el Día Mundial de las falsas denuncias. Un día que sirve para reflexionar sobre el daño que hizo el feminismo radical en nuestra sociedad. En nuestro país se estima que el 7% de las denuncias son falsas, sin consecuencias para la mentira, rompiendo el principio de igualdad",6200,318,1700,94000
1833247672355991893,2024-09-09 20:54:39,Kicillofok,No hay mejor manera de celebrar a los maestros y maestras que anunciando más escuelas y extendiendo el ciclo educativo desde los 3 años ,7100,901,1600,234000
1833248368434548987,2024-09-09 20:57:25,AlvaroDelgadoUy,"Queremos ganar, pero queremos hacer algo mucho más importante que ganar que es gobernar para todos.

#ReelegíUnBuenGobierno
#UnaNuevaMirada",487,151,206,26000
1833263719230673030,2024-09-09 21:58:25,JuanGrabois,"La reducción de empleo registrado en el sector privado demuestra nuevamente que el relato anticasta y antiestado tenía como única intención una brutal y acelerada transferencia de ingresos de las mayorías -empleados, obreros, comerciantes, industriales, cooperativistas,",1200,335,538,34000
1833301442641137690,2024-09-10 00:28:19,jlespert,"Denuncié penalmente a 
@alferdez
 y a todos los ministros que firmaron decretos relacionados con el COVID-19 para su beneficio político. Su propósito fue meramente electoral y no sanitario. Traidores a la patria.",4700,282,1000,62000
1833488754377379911,2024-09-10 12:52:38,JuanGrabois,"Este es el camino: realizaciones concretas para nuestro pueblo, en especial para quienes deben ser los únicos privilegiados. Luchemos juntos para que en breve se apruebe esta ley que universaliza la educación inicial y también que se concreten las condiciones edilicias, humanas y",3900,571,874,107000
1833492026479858022,2024-09-10 13:05:38,PatoBullrich,"TRÁFICO DE COCAÍNA EN CHACO 

Lo frustró Gendarmería. Los agentes frenaron el ómnibus en la ruta y con la ayuda de “Olivia”, su perra antidrogas, encontraron la cocaína.

Trabajamos sin descanso a lo largo y ancho del país para impedir el tráfico de droga.",3400,93,760,57000
1833515991235805225,2024-09-10 14:40:52,OrsiYamandu,Esta mañana participamos del cierre del ciclo de desayunos con candidatos de la Cámara de Comercio y Servicios del Uruguay. Gracias por el encuentro.,213,28,42,6700
1833523089155469564,2024-09-10 15:09:04,VickyVillarruel,"Hoy es el Día Mundial de la Prevención del Suicidio. En Argentina es la 2da causa de muerte entre niños y adolescentes de 10 a 19 años. La prevención, contención, la autoestima y la educación en valores son herramientas fundamentales para revertir esta tragedia.

Si bien las",2900,84,737,45000
1833528651788521576,2024-09-10 15:31:10,SantoroLeandro,"""La vez pasada votamos a favor de los jubilados pero ahora que lo conocimos personalmente a ud cambiamos de opinión... no queremos ser casta"".

... 10 dolares x mes x jubilado y les parece una irresponsabilidad?
No cuidan el Equilibrio Fiscal, están cuidando la suya chantas!!",3500,688,1500,56000
1833533138548756928,2024-09-10 15:49:00,sallelorier,Identidad Soberana luchará contra toda forma de dictadura sanitaria y contra todo avasallamiento de la soberanía individual que cada ser humano tiene respecto de su propio ser,259,16,117,11000
1833557240629891512,2024-09-10 17:24:46,AlvaroDelgadoUy,"Muchas gracias a la 
@ADAUdesp_uy
 por la invitación al ciclo de desayunos “20 años construyendo futuro”, donde presentamos nuestra visión sobre cómo entendemos el comercio exterior y la función de los despachantes de aduana, además de nuestras propuestas para que Uruguay sea más",330,27,106,5200
1833566046843814197,2024-09-10 17:59:46,OrsiYamandu,"¡Participamos del lanzamiento de 
@Seregnistas95
! Arriba compañeros y compañeras. A seguir construyendo el Frente Amplio y el país que queremos.",305,20,70,6300
1833570535999213590,2024-09-10 18:17:36,VickyVillarruel,Hoy recibí en el Senado de la Nación a los sobrevivientes del secuestro de Hamas en Israel el 7 de octubre de 2023. Recibí a Clara Marman y Luis Har quienes me contaron su secuestro durante 2 meses y 4 meses respectivamente. Ambos argentinos son un matrimonio que junto a otros,5700,164,1100,70000
1833574857147326787,2024-09-10 18:34:46,Kicillofok,"Los Gobernadores de las 23 provincias argentinas, reunidos en la Asamblea del Consejo Federal de lnversiones, por unanimidad han resuelto solicitar al Gobierno Nacional el cumplimento de los compromisos respecto a la financiación y/o ejecución de la obra pública en los",4800,1000,1700,207000
1833593957059858935,2024-09-10 19:50:40,AlvaroDelgadoUy,"En Masoller o en la capital al pie de su monumento, nuestro mejor homenaje a Aparicio Saravia es comprometernos para dar todo en los próximos 47 días para asegurarle al Uruguay el futuro que merece.
General, no te vamos a fallar.",391,58,125,7800
1833608890149216757,2024-09-10 20:50:00,KamalaHarris,"Donald Trump’s Project 2025 would eliminate the independence of the Department of Justice.

That means Trump would have total control and unchecked legal power—and he has vowed to be a dictator on day one.

Let me be clear: That will never happen.",21000,8400,6400,1400000
1833623811717054941,2024-09-10 21:49:18,madorni,"Las provincias y los municipios ya no van a poder incluir impuestos ni tasas locales en las facturas de servicios.

Fin.",43000,1300,5300,1300000
1833637861528084828,2024-09-10 22:45:08,KamalaHarris,"In this election, Americans have a choice.",48000,8100,8900,1800000
1833661822613832041,2024-09-11 00:20:20,sallelorier,¡Veamos a DireccionCorrecta1 en Twitch!,18,0,6,1000
1833663950665466366,2024-09-11 00:28:48,Kicillofok,"A contramano de lo que hacen los países desarrollados, el gobierno de Milei decidió paralizar la obra del reactor argentino CAREM, un proyecto estratégico, 100% nacional, y que nos ubicaba a la vanguardia mundial de la tecnología nuclear.

Este proyecto, ubicado en Lima,",11000,1800,3600,689000
1833664896912781757,2024-09-11 00:32:33,KamalaHarris,"Before I take the stage tonight, join supporters nationwide for a virtual watch party with Governor 
@Tim_Walz
.",9500,1600,2200,482000
1833673597711241519,2024-09-11 01:07:08,KamalaHarris,"I was raised a middle-class kid, and I’m the only person on the debate stage tonight who has a plan to lift up the middle class and working people of America.",24000,6400,3600,1100000
1833675221368259013,2024-09-11 01:13:35,KamalaHarris,Donald Trump has no plan for you.,461000,38000,54000,27000000
1833675903001395557,2024-09-11 01:16:17,KamalaHarris,"Let's talk about what Donald Trump left us:

— The worst unemployment since the Great Depression
— The worst public health epidemic in a century
— The worst attack on our democracy since the Civil War

President 
@JoeBiden
 and I have cleaned up his mess.",47000,9200,13000,1400000
1833677712256291180,2024-09-11 01:23:29,KamalaHarris,"Donald Trump hand-selected three members of the Supreme Court with the intention that they would undo the protections of Roe v. Wade—and they did exactly as he intended.

And now, in over 20 states, there are Trump abortion bans.",11000,1900,2800,653000
1833678469718261891,2024-09-11 01:26:29,KamalaHarris,"When Congress passes a bill to restore the protections of Roe v. Wade, as president of the United States, I will proudly sign it into law.",28000,2700,4100,929000
1833679307887018037,2024-09-11 01:29:49,PatoBullrich,SE TERMINAN LOS BLOQUEOS A LAS EMPRESAS. LEY Y ORDEN,16000,942,3300,219000
1833679787094651105,2024-09-11 01:31:44,KamalaHarris,"If Donald Trump were to be re-elected, he would sign a national abortion ban.

Certain freedoms—like the freedom to make decisions about one's own body—should not be made by the government, and especially not by Donald Trump.",13000,4200,2700,1000000
1833680371092795487,2024-09-11 01:34:03,JMilei,TSUNAMI DE CHANES,2400,160,417,59000
1833681220586144221,2024-09-11 01:37:25,KamalaHarris,"The bill I supported would have added 1,500 border agents.

It would have allowed us to stem the flow of fentanyl coming into the United States.

Donald Trump got on the phone, called out some people in Congress and asked them to kill the bill.",23000,4300,7000,1200000
1833682016291667982,2024-09-11 01:40:35,KamalaHarris,"In over 20 states, there are now Trump abortion bans that make no exception for rape or incest.",24000,3300,5100,1000000
1833684700503720438,2024-09-11 01:51:15,KamalaHarris,"If you want to know who Donald Trump is, just ask people who have worked with him:

— His former chief of staff has said he has contempt for the constitution
— His former national security advisor has said he is dangerous and unfit
— His former secretary of defense has said the",22000,2600,6000,863000
1833693880320975270,2024-09-11 02:27:44,KamalaHarris,We cannot afford to have a president who attempts to upend the will of the voters in a free and fair election.,28000,4300,5800,1600000
1833695167527727200,2024-09-11 02:32:51,JMilei,Aquí mi rechazo al presupuesto del año 2023... https://x.com/elpittttt/stat/elpittttt/status/1833567726893236502…,5200,173,794,97000
1833695275275129204,2024-09-11 02:33:16,KamalaHarris,"World leaders are laughing at Donald Trump. Military leaders call him a disgrace.

The American people deserve better.",55000,6400,11000,2200000
1833697914226368978,2024-09-11 02:43:45,KamalaHarris,Let’s talk about what Donald Trump left us.,53000,7500,9400,2500000
1833714571640553576,2024-09-11 03:49:57,KamalaHarris,"Turning the page. 

Join us: http://kamalaharris.com/ready",33000,3800,4700,1800000
1833726801006256222,2024-09-11 04:38:33,KamalaHarris,We are not going back.,91000,6700,8800,1900000
1833759193456677085,2024-09-11 06:47:15,KamalaHarris,"I stopped by a debate watch party in Philly before the end of the night. 

Hard work is good work. And we are going to win.",130000,9200,17000,2900000
1833842367851270274,2024-09-11 12:17:46,CFKArgentina,El viernes nos vemos en Merlo!,20000,3700,4900,682000
1833847194715058457,2024-09-11 12:36:57,JMilei,"FELIZ DÍA DEL MAESTRO
VIVA LA LIBERTAD CARAJO",749,55,134,20000
1833848932163567672,2024-09-11 12:43:51,JMilei,"Hoy a las 18:00 hs se estrena el primer capítulo de mi serie:
""MILEI: DE CERO A PRESIDENTE"".
La misma estará disponible en la Plataforma X en la cuenta 
@Milei_Serie
VIVA LA LIBERTAD CARAJO 

CC: 
@milei_serie",768,118,185,21000
1833852796342345797,2024-09-11 12:59:12,Kicillofok,"¡Felicidades a nuestros maestros y maestras!

Compartimos el desafío de construir juntos esta verdadera transformación del sistema educativo que defienden y representan con tanto amor.",2900,399,760,43000
1833853291660189887,2024-09-11 13:01:10,madorni,"¡Feliz día del maestro!

Fin.",6900,397,500,338000
1833857367613563136,2024-09-11 13:17:22,jlespert,"Hoy recordamos al prócer Domingo Faustino Sarmiento, padre de las aulas, obsesionado por la educación como motor de crecimiento. Los buenos docentes no solo enseñan, inspiran. En honor a él y a todos los maestros de vocación, les deseo un feliz día ",1200,131,234,38000
1833862293815230734,2024-09-11 13:36:57,PatoBullrich,"CAYÓ LA PRIMA “USURPADORA” DE JONES HUALA

La mujer, acusada de usurpación, fue atrapada tras una serie de investigaciones en Chubut. El caso se remonta a la toma de un predio en Villa Mascardi en 2017. Después de varias pesquisas, la PFA la encontró en una zona rural de",6900,332,2000,87000
1833875474302345350,2024-09-11 14:29:19,SantoroLeandro,"#Ahora Renuncia un diputado de la UCR de Entre Rios para que asuma otro del PRO... quien vota con el gobierno y en contra de los jubilados.

¿Por qué renuncia? Le dieron un cargo en Salto Grande... SUELDO 10.000 DOLARES por mes.

No es Fake.",12000,976,5100,264000
1833899472033882197,2024-09-11 16:04:40,JuanGrabois,"Que el día de hoy sea un día de paz, sin violencia, especialmente sin violencia institucional que es la peor de las violencias porque socava el Estado de Derecho. Que el día de hoy sea un día de la democracia en el que la participación política de la sociedad pueda manifestarse",1700,356,377,46000
1833904456947114418,2024-09-11 16:24:29,OrsiYamandu,"Enriquecedor intercambio mantuvimos hoy en el encuentro sobre educación, ciencia y cultura convocado por la UNESCO y la OEI. Vayamos por un pacto educativo, por acuerdos amplios que nos permitan enfrentar los problemas estructurales que atraviesa la educación en nuestro país.",282,56,77,10000
1833911810430521697,2024-09-11 16:53:42,jlespert,"Cualquier otra cosa por fuera de lo que estamos haciendo desde el gobierno, es mentirle a los jubilados y a todos los argentinos. Somos responsables y coherentes, no hay magia.",3600,659,768,83000
1833914301087682870,2024-09-11 17:03:36,AlvaroDelgadoUy,"Muy buena charla en el Desayuno de 
@BUSQUEDAonline
, donde hablamos de todo un poco: cómo llegamos hasta acá, experiencias personales y de Gobierno, la importancia de la coalición, cómo la concebimos en una próxima administración y, sobre todo, por qué queremos seguir por este",159,31,60,4600
1833925440635109392,2024-09-11 17:47:52,OrsiYamandu,"¡Acompañamos el lanzamiento del senado común de 
@ElAbrazo_UY
 y 
@LaVertienteFA
 ! Gracias por su esfuerzo y aporte permanente.",190,7,44,5200
1833934953098477755,2024-09-11 18:25:40,SantoroLeandro,"Salieron a comprar diputados, pero esta banca no se vende!",8700,2500,2700,250000
1833939468761420007,2024-09-11 18:43:36,KamalaHarris,"In over 20 states, there are now Trump abortion bans.

When Congress passes a bill to restore the protections of Roe v. Wade, as president, I will proudly sign it into law.",19000,6400,4800,686000
1833940982443717036,2024-09-11 18:49:37,PatoBullrich,"EL PROTOCOLO SE APLICA

COLECTIVOS QUE LO INCUMPLEN, COLECTIVOS DE VUELTA A PROVINCIA.

LEY Y ORDEN",10000,983,2300,172000
1833941389329269178,2024-09-11 18:51:14,jlespert,"Kirchneristas, tuvieron 16 años para mejorarle la vida a los jubilados y lo único que hicieron fue robarles cuando estatizaron las AFJP, quebraron el sistema al incorporar 4M de personas sin aportes y obstaculizan la reforma laboral. Ya no nos toman más por boludos, defendemos el",22000,2200,6000,417000
1833943808758743260,2024-09-11 19:00:51,Kicillofok,"Ni a través del veto, ni con violencia y represión, vamos a permitir que ataquen y castiguen a nuestros jubilados y jubiladas. No podemos aceptar que una vez más sean el blanco de la desigualdad y del daño. Lo que dejó claro Milei es que la motosierra no estaba dirigida a la",8500,1800,2600,306000
1833956131800281225,2024-09-11 19:49:49,JMilei,"RECHAZO AL AUMENTO DEL GASTO PÚBLICO 

Hoy 87 héroes le pusieron un freno a los degenerados fiscales que intentaron destruir el superávit fiscal que los argentinos con tanto esfuerzo lograromos conseguir.

Evidentemente los políticos siguen pensando que los argentinos somos",20000,2800,4200,665000
1833966616201314504,2024-09-11 20:31:29,VickyVillarruel,"Quiero desear muy Feliz Día del Maestro a cada uno de los docentes que con profunda vocación y amor educan a nuestros niños y adolescentes, dándoles las herramientas para ser argentinos de bien y trabajadores y profesionales honestos. La Educación de nuestros argentinos del",3500,94,533,30000
1833974249901686929,2024-09-11 21:01:49,JMilei,"LA SERIE
EPISODIO 1",5700,588,1200,117000
1833979780158443627,2024-09-11 21:23:47,PatoBullrich,"MADRE IRRESPONSABLE Y VIOLENTA

En estas últimas marchas hubo un grupo de militantes que fueron con piedras y palos a pegarle a la Policía y ahora dicen que la Policía le tira gases a una nena.

La responsabilidad de llevar a una nena de 10 años a una marcha rodeada de personas",27000,5300,5900,2300000
1834003070742606280,2024-09-11 22:56:20,KamalaHarris,"As president, I will create an opportunity economy that invests in hard-working Americans—new families, our seniors, and small businesses who deserve a break with a lower cost of living.",14000,5700,3200,596000
1834003545684599094,2024-09-11 22:58:14,OrsiYamandu,"Hoy nos reunimos con el Centro de Navegación y conversamos sobre la importancia histórica y actual de nuestros puertos. Diálogo fundamental para el abordaje de esta área estratégica para el país.  Grandes desafíos, grandes oportunidades.",150,35,38,4900
1834020080364945721,2024-09-12 00:03:56,PatoBullrich,LEY Y ORDEN,16000,1500,2700,384000
1834021358679806116,2024-09-12 00:09:01,KamalaHarris,I will be a president that protects our fundamental rights and freedoms—including the freedom of a woman to make decisions about her own body.,46000,12000,8000,2700000
1834025240357159092,2024-09-12 00:24:26,Kicillofok,"Milei, junto con 87 diputados cómplices, acaba de consagrar su ajustazo a los jubilados. Ese recorte explica casi un tercio de la reducción del ""gasto público"" con el que construye el superávit fiscal trucho. Se comprueba, una vez más, que estamos ante una nueva y fabulosa estafa",6700,0,2400,300000
1834045880413925835,2024-09-12 01:46:27,AlvaroDelgadoUy,"Tarde de recorridas en San José por Picada de las Tunas y Barrio Exposición. 
No dejemos ni un timbre sin tocar diciéndole a la gente con orgullo lo que hicimos pero sobre todo invitándola a que juntos lleguemos a ser el país más desarrollado de América Latina.",162,21,51,5000
1834065253925040128,2024-09-12 03:03:26,KamalaHarris,"Donald Trump calls America a “failing nation.”

That’s not who we are, and Americans deserve a leader who believes in our future. 

Watch our new ad:",45000,12000,11000,1600000
1834205923805421994,2024-09-12 12:22:24,jlespert,Tonto y Retonto.,9000,541,1300,142000
1834219504307503235,2024-09-12 13:16:22,jlespert,"Hoy a las 19:00 hs. estaré con 
@edufeiok
 en #ElNoticiero de 
@lanacionmas",335,87,49,10000
1834223833697464457,2024-09-12 13:33:34,JMilei,VIVA LA LIBERTAD CARAJO,25000,2000,2600,451000
1834230488577536334,2024-09-12 14:00:01,jlespert,"Hoy a las 22:00 hs. estaré con 
@lucianageuna
 y 
@maruduffard
 en #VerdadConsecuencia por 
@todonoticias",160,69,26,11000
1834233345334559008,2024-09-12 14:11:22,JMilei,VIVA LA LIBERTAD CARAJO,925,145,120,42000
1834242199518654660,2024-09-12 14:46:33,madorni,Adorni - Giménez 2031,6200,416,586,85000
1834248864599015809,2024-09-12 15:13:02,KamalaHarris,I will be a president for all Americans.,129000,22000,15000,4700000
1834262479792210160,2024-09-12 16:07:08,KamalaHarris,Learn more about Trump’s extreme Project 2025: http://KamalaHarris.com/Project2025,7700,8100,3300,915000
1834262613653397973,2024-09-12 16:07:40,Kicillofok,"La política industrial está de moda en todo el mundo menos en la Argentina. Tenemos industria pero hay una especie de confabulación para destruirla, mientras todos los países están viendo cómo fomentarla.

Lo que tenemos que discutir es cómo hacemos para que sea más productiva y",2200,375,863,80000
1834267887881568606,2024-09-12 16:28:38,SantoroLeandro,"Para los jubilados no hay plata, para comprar diputados sí.",1600,343,750,31000
1834288192180420987,2024-09-12 17:49:19,sallelorier,La militancia de Parque del Plata a full,106,4,18,2500
1834288484523127073,2024-09-12 17:50:28,AlvaroDelgadoUy,"Todas las personas con discapacidad en la educación todos los días. #CampañaDeIdeas
Según los datos preeliminares del último censo, aproximadamente el 16% de los uruguayos tiene algún tipo de discapacidad.
Este Gobierno hizo mucho pero falta mucho por hacer. Hay cosas que hoy",162,38,61,5700
1834313018550759583,2024-09-12 19:27:58,OrsiYamandu,"Encontrar los mecanismos para que de una vez por todas quienes tienen información nos aporten los datos de donde están nuestros desaparecidos. Sobre esto, el compromiso con la verdad y sobre profundizar la búsqueda, conversamos hoy con 
@famidesa",363,185,91,17000
1834335751724507387,2024-09-12 20:58:18,JuanGrabois,"Quien defiende el agua defiende la vida. Marcos no debería estar defendiéndose frente a un jurado penal sino recibiendo un premio en una organización ambiental, pero si es el precio que tenemos que pagar por defender nuestro suelo, es barato.",483,36,147,9700
1834374610466299995,2024-09-12 23:32:42,SantoroLeandro,"Vergonzoso lo de 
@PatoBullrich
 en 
@todonoticias
! Inconsistente en las explicaciones sobre el accionar de la 
@PFAOficial
, insensible frente a las imágenes de la niña gaseada y errática frente a las acusaciones de encubrimiento por parte de su vice.
Deberían renunciar ambas.",3400,590,1000,54000
1834379401200632150,2024-09-12 23:51:45,VickyVillarruel,"Hoy es un día muy importante para nuestra amada Argentina. En el día de hoy aprobamos la Boleta Única de Papel. Cuando asumí como Presidente del Senado fue el primer proyecto que empujé para que fuera tratado en el recinto, y lo voté como diputada ya que es fundamental para que",11000,348,1700,102000
1834381506967462307,2024-09-13 00:00:07,SantoroLeandro,"Acabamos de pedir la comparecencia de la Ministra de Seguridad y su vice al HCDN por el accionar de la PFA durante la marcha de ayer (donde resultó gaseada una niña) y por la operación de encubrimiento llevada adelante por dichas autoridades, que hoy quedó al descubierto.",5100,1200,1700,126000
1834385622405918953,2024-09-13 00:16:28,VickyVillarruel,"Boleta Única Papel aprobada en el Senado, Este es el resultado de mucho trabajo invisible, de hablar horas y horas, de conversar con los senadores, de darles la seguridad de que votando juntos somos más fuertes, y que esto va a permitir que nuestro pueblo sea más libre. Ganar la",22000,686,3200,212000
1834388785775169557,2024-09-13 00:29:02,sallelorier,https://facebook.com/share/p/mtcpe8R4UHbNwhvT/?mibextid=qi2Omg…,3,0,1,725
1834388802766332359,2024-09-13 00:29:06,jlespert,"Es mentira que al kirchnerismo le importen los jubilados. Quieren dinamitar la columna vertebral del programa económico que es el deficit 0 que esta empezando a funcionar y es la única solución para el peor impuesto a los jubilados, trabajadores, beneficiarios de planes y las",5300,543,1200,92000
1834395722839368046,2024-09-13 00:56:36,KamalaHarris,"Donald Trump wants to get rid of the Affordable Care Act and said he has “concepts of a plan” to replace it. 

He has no actual plan.",20000,5600,5000,727000
1834407369490464862,2024-09-13 01:42:53,KamalaHarris,"Donald Trump and I are two very different people—and we would make two very different presidents.

Watch our new ad:",34000,6300,8100,1300000
1834424817350475911,2024-09-13 02:52:13,jlespert,"Boleta Única de Papel, un avance extraordinario para la Argentina. Los ciudadanos vamos a poder votar de una manera más cristalina, más limpia, sin trampa como con la boleta sábana.",5100,204,808,80000
